,open,high,low,close,volume,timestamp
10465,160.23,160.23,160.2,160.21,19360.0,2017-10-17 14:30:00
10466,160.21,160.23,160.205,160.23,12293.0,2017-10-17 14:31:00
10467,160.22799999999995,160.22799999999995,160.21,160.21,6194.0,2017-10-17 14:32:00
10468,160.22,160.29,160.22,160.29,28457.0,2017-10-17 14:33:00
10469,160.2888,160.29,160.24,160.24,18530.0,2017-10-17 14:34:00
10470,160.24,160.25,160.21,160.245,26433.0,2017-10-17 14:35:00
10471,160.245,160.25,160.2201,160.24,6317.0,2017-10-17 14:36:00
10472,160.249,160.25,160.22,160.22,14050.0,2017-10-17 14:37:00
10473,160.22,160.27,160.2144,160.265,16930.0,2017-10-17 14:38:00
10474,160.25,160.26,160.2399,160.249,19241.0,2017-10-17 14:39:00
10475,160.2468,160.26,160.21,160.244,26232.0,2017-10-17 14:40:00
10476,160.2541,160.28,160.23,160.26,27472.0,2017-10-17 14:41:00
10477,160.2659,160.29,160.25,160.2634,19012.0,2017-10-17 14:42:00
10478,160.265,160.29,160.26,160.27,11572.0,2017-10-17 14:43:00
10479,160.2708,160.2708,160.24,160.245,15611.0,2017-10-17 14:44:00
10480,160.23,160.26,160.23,160.26,5153.0,2017-10-17 14:45:00
10481,160.2666,160.29,160.2666,160.2746,27697.0,2017-10-17 14:46:00
10482,160.27,160.27,160.23,160.24,37519.0,2017-10-17 14:47:00
10483,160.2361,160.28,160.23,160.25,14002.0,2017-10-17 14:48:00
10484,160.25,160.26,160.23,160.24,8630.0,2017-10-17 14:49:00
10485,160.24,160.256,160.24,160.256,4284.0,2017-10-17 14:50:00
10486,160.256,160.26,160.23,160.24,18532.0,2017-10-17 14:51:00
10487,160.25,160.27,160.23,160.2401,15643.0,2017-10-17 14:52:00
10488,160.2465,160.25,160.18,160.18,28018.0,2017-10-17 14:53:00
10489,160.18,160.1975,160.18,160.18,12459.0,2017-10-17 14:54:00
10490,160.18,160.2,160.18,160.2,18010.0,2017-10-17 14:55:00
10491,160.2,160.25,160.2,160.2401,12599.0,2017-10-17 14:56:00
10492,160.24,160.2466,160.19,160.2,15243.0,2017-10-17 14:57:00
10493,160.21,160.215,160.1301,160.1344,72682.0,2017-10-17 14:58:00
10494,160.139,160.189,160.13,160.18,14417.0,2017-10-17 14:59:00
10495,160.19,160.215,160.18,160.21,16977.0,2017-10-17 15:00:00
10496,160.22,160.22,160.2,160.21,11340.0,2017-10-17 15:01:00
10497,160.22,160.22,160.16,160.1793,16669.0,2017-10-17 15:02:00
10498,160.175,160.189,160.16,160.18,11028.0,2017-10-17 15:03:00
10499,160.17,160.21,160.17,160.21,17528.0,2017-10-17 15:04:00
10500,160.21,160.22,160.2,160.215,15218.0,2017-10-17 15:05:00
10501,160.22,160.23,160.195,160.22,24666.0,2017-10-17 15:06:00
10502,160.225,160.23,160.21,160.215,20311.0,2017-10-17 15:07:00
10503,160.21,160.23,160.19,160.2035,18614.0,2017-10-17 15:08:00
10504,160.2,160.21,160.19,160.21,11099.0,2017-10-17 15:09:00
10505,160.2044,160.25,160.19,160.2,22976.0,2017-10-17 15:10:00
10506,160.2,160.25,160.2,160.215,20789.0,2017-10-17 15:11:00
10507,160.22,160.26,160.21,160.26,24272.0,2017-10-17 15:12:00
10508,160.25,160.28,160.22,160.23,24700.0,2017-10-17 15:13:00
10509,160.23,160.238,160.19,160.19,15909.0,2017-10-17 15:14:00
10510,160.19,160.1934,160.14,160.15,23473.0,2017-10-17 15:15:00
10511,160.15,160.2,160.15,160.195,21522.0,2017-10-17 15:16:00
10512,160.1949,160.23,160.1949,160.23,42860.0,2017-10-17 15:17:00
10513,160.24,160.24,160.1934,160.21,14617.0,2017-10-17 15:18:00
10514,160.209,160.23,160.2,160.225,7301.0,2017-10-17 15:19:00
10515,160.2285,160.23,160.18,160.18,17400.0,2017-10-17 15:20:00
10516,160.18,160.22,160.17,160.195,17822.0,2017-10-17 15:21:00
10517,160.19,160.196,160.17,160.17,18030.0,2017-10-17 15:22:00
10518,160.17,160.1745,160.15,160.155,14156.0,2017-10-17 15:23:00
10519,160.15,160.16,160.12,160.13,28167.0,2017-10-17 15:24:00
10520,160.135,160.14,160.12,160.12,8900.0,2017-10-17 15:25:00
10521,160.12,160.179,160.11,160.179,29348.0,2017-10-17 15:26:00
10522,160.17,160.19899999999996,160.1634,160.1672,16781.0,2017-10-17 15:27:00
10523,160.1601,160.17,160.14,160.155,13670.0,2017-10-17 15:28:00
10524,160.15,160.1592,160.113,160.113,13841.0,2017-10-17 15:29:00
10525,160.1101,160.2,160.1101,160.1999,28362.0,2017-10-17 15:30:00
10526,160.2,160.27,160.19,160.25,49414.0,2017-10-17 15:31:00
10527,160.25,160.28,160.2166,160.28,29916.0,2017-10-17 15:32:00
10528,160.28,160.31,160.27,160.3,37462.0,2017-10-17 15:33:00
10529,160.3,160.3,160.24,160.2692,27373.0,2017-10-17 15:34:00
10530,160.27,160.31,160.26,160.3,46947.0,2017-10-17 15:35:00
10531,160.3034,160.32,160.29,160.3141,32620.0,2017-10-17 15:36:00
10532,160.31,160.36,160.31,160.3438,24821.0,2017-10-17 15:37:00
10533,160.35,160.39,160.33,160.379,28616.0,2017-10-17 15:38:00
10534,160.3775,160.4,160.36,160.3952,29354.0,2017-10-17 15:39:00
10535,160.4,160.45,160.39,160.43,57809.0,2017-10-17 15:40:00
10536,160.42,160.4254,160.405,160.4106,27109.0,2017-10-17 15:41:00
10537,160.41,160.415,160.37,160.4,30075.0,2017-10-17 15:42:00
10538,160.41,160.45,160.399,160.43,69202.0,2017-10-17 15:43:00
10539,160.435,160.47,160.41,160.46,53214.0,2017-10-17 15:44:00
10540,160.4609,160.48,160.4609,160.471,36222.0,2017-10-17 15:45:00
10541,160.47,160.5,160.44,160.44,51908.0,2017-10-17 15:46:00
10542,160.4475,160.4745,160.44,160.4745,41840.0,2017-10-17 15:47:00
10543,160.48,160.5393,160.46,160.53,158821.0,2017-10-17 15:48:00
10544,160.53,160.54,160.49,160.5,51088.0,2017-10-17 15:49:00
10545,160.5,160.51,160.45,160.5,61648.0,2017-10-17 15:50:00
10546,160.5,160.54,160.49,160.505,55890.0,2017-10-17 15:51:00
10547,160.51,160.5175,160.45,160.455,70525.0,2017-10-17 15:52:00
10548,160.455,160.465,160.37,160.37,62382.0,2017-10-17 15:53:00
10549,160.3734,160.4368,160.37,160.425,44719.0,2017-10-17 15:54:00
10550,160.42,160.44,160.41,160.43,38904.0,2017-10-17 15:55:00
10551,160.42,160.5,160.42,160.5,82503.0,2017-10-17 15:56:00
10552,160.494,160.525,160.47,160.47,86338.0,2017-10-17 15:57:00
10553,160.47,160.49,160.44,160.485,83393.0,2017-10-17 15:58:00
10554,160.4899,160.5,160.44,160.4701,91906.0,2017-10-17 15:59:00
10555,160.47,160.47,160.39,160.47,1006718.0,2017-10-17 16:00:00
10556,160.42,160.48,160.39,160.41,357452.0,2017-10-18 09:30:00
10557,160.43,160.65,160.28,160.45,203890.0,2017-10-18 09:31:00
10558,160.45,160.5,160.28,160.45,127942.0,2017-10-18 09:32:00
10559,160.46,160.61,160.44,160.5064,126010.0,2017-10-18 09:33:00
10560,160.51,160.61,160.4,160.5836,97913.0,2017-10-18 09:34:00
10561,160.5693,160.63,160.37,160.4,75932.0,2017-10-18 09:35:00
10562,160.38,160.6,160.36,160.52,90792.0,2017-10-18 09:36:00
10563,160.53,160.6266,160.45,160.62,60647.0,2017-10-18 09:37:00
10564,160.6157,160.71,160.56,160.61,82545.0,2017-10-18 09:38:00
10565,160.61,160.66,160.53,160.53,52412.0,2017-10-18 09:39:00
10566,160.53,160.59,160.48,160.49,50011.0,2017-10-18 09:40:00
10567,160.499,160.5061,160.31,160.31,83341.0,2017-10-18 09:41:00
10568,160.32,160.33,160.09,160.139,109302.0,2017-10-18 09:42:00
10569,160.1398,160.32,160.135,160.245,65513.0,2017-10-18 09:43:00
10570,160.2472,160.2472,159.92,159.95,164916.0,2017-10-18 09:44:00
10571,159.96,160.1,159.96,160.04,65572.0,2017-10-18 09:45:00
10572,160.04,160.08,159.94,160.0,85287.0,2017-10-18 09:46:00
10573,159.99,160.02,159.81,160.01,107943.0,2017-10-18 09:47:00
10574,160.0,160.19,160.0,160.15,87706.0,2017-10-18 09:48:00
10575,160.14,160.143,159.98,160.03,66894.0,2017-10-18 09:49:00
10576,160.03,160.09,159.975,159.98,51020.0,2017-10-18 09:50:00
10577,159.98,160.07,159.98,160.07,42173.0,2017-10-18 09:51:00
10578,160.07,160.13,160.05,160.08,34937.0,2017-10-18 09:52:00
10579,160.08,160.14,160.05,160.11,159331.0,2017-10-18 09:53:00
10580,160.105,160.15,160.07,160.11,73705.0,2017-10-18 09:54:00
10581,160.1,160.12,160.05,160.11,62459.0,2017-10-18 09:55:00
10582,160.11,160.12,160.03,160.09,48379.0,2017-10-18 09:56:00
10583,160.0958,160.23,160.0958,160.21,52274.0,2017-10-18 09:57:00
10584,160.2099,160.22,160.15,160.16,28182.0,2017-10-18 09:58:00
10585,160.16,160.29,160.16,160.19,67128.0,2017-10-18 09:59:00
10586,160.19,160.31,160.19,160.27,65371.0,2017-10-18 10:00:00
10587,160.26,160.32,160.25,160.3004,61955.0,2017-10-18 10:01:00
10588,160.3,160.445,160.29,160.34,108777.0,2017-10-18 10:02:00
10589,160.3344,160.3699,160.31,160.3499,50807.0,2017-10-18 10:03:00
10590,160.35,160.43,160.35,160.43,43305.0,2017-10-18 10:04:00
10591,160.4216,160.43,160.37,160.38,73949.0,2017-10-18 10:05:00
10592,160.3788,160.3836,160.23,160.3,45152.0,2017-10-18 10:06:00
10593,160.295,160.3,160.22,160.245,53648.0,2017-10-18 10:07:00
10594,160.24,160.41,160.24,160.39,100784.0,2017-10-18 10:08:00
10595,160.4,160.41,160.36,160.3808,44497.0,2017-10-18 10:09:00
10596,160.3808,160.4,160.31,160.35,46463.0,2017-10-18 10:10:00
10597,160.3443,160.44,160.32,160.3468,62251.0,2017-10-18 10:11:00
10598,160.345,160.36,160.27,160.325,67225.0,2017-10-18 10:12:00
10599,160.32,160.325,160.1413,160.22,59169.0,2017-10-18 10:13:00
10600,160.22,160.275,160.17,160.25,34814.0,2017-10-18 10:14:00
10601,160.25,160.31,160.25,160.31,26554.0,2017-10-18 10:15:00
10602,160.3,160.35,160.2501,160.2501,27820.0,2017-10-18 10:16:00
10603,160.25,160.27,160.23,160.25,16974.0,2017-10-18 10:17:00
10604,160.25,160.28,160.2,160.22,18926.0,2017-10-18 10:18:00
10605,160.24,160.27,160.17,160.23,38115.0,2017-10-18 10:19:00
10606,160.225,160.24,160.1568,160.22,24581.0,2017-10-18 10:20:00
10607,160.21,160.22,160.15,160.21,71470.0,2017-10-18 10:21:00
10608,160.2099,160.27,160.205,160.21,24716.0,2017-10-18 10:22:00
10609,160.21,160.25,160.18,160.22,41499.0,2017-10-18 10:23:00
10610,160.22,160.22,160.16,160.16,34306.0,2017-10-18 10:24:00
10611,160.16,160.18,160.125,160.17,38088.0,2017-10-18 10:25:00
10612,160.17,160.22,160.17,160.21,34248.0,2017-10-18 10:26:00
10613,160.21,160.26,160.2,160.255,36838.0,2017-10-18 10:27:00
10614,160.26,160.3121,160.24,160.26,36222.0,2017-10-18 10:28:00
10615,160.2543,160.34,160.23,160.2999,23020.0,2017-10-18 10:29:00
10616,160.3,160.35,160.27,160.28,30455.0,2017-10-18 10:30:00
10617,160.27,160.33,160.266,160.28,26421.0,2017-10-18 10:31:00
10618,160.2682,160.39,160.268,160.35,39885.0,2017-10-18 10:32:00
10619,160.35,160.4,160.29,160.295,42319.0,2017-10-18 10:33:00
10620,160.2989,160.36,160.29,160.36,17556.0,2017-10-18 10:34:00
10621,160.35,160.3643,160.29,160.31,20599.0,2017-10-18 10:35:00
10622,160.32,160.325,160.2,160.23,22374.0,2017-10-18 10:36:00
10623,160.23,160.23,160.18,160.2,24270.0,2017-10-18 10:37:00
10624,160.2015,160.2015,160.18,160.18,13860.0,2017-10-18 10:38:00
10625,160.1844,160.1844,160.15,160.1636,21731.0,2017-10-18 10:39:00
10626,160.16,160.22,160.15,160.209,20951.0,2017-10-18 10:40:00
10627,160.2,160.25,160.18,160.24,48397.0,2017-10-18 10:41:00
10628,160.23,160.24,160.19,160.196,22167.0,2017-10-18 10:42:00
10629,160.1929,160.21,160.18200000000004,160.195,17512.0,2017-10-18 10:43:00
10630,160.1935,160.25,160.19,160.21,17880.0,2017-10-18 10:44:00
10631,160.22,160.23,160.19,160.226,17487.0,2017-10-18 10:45:00
10632,160.2229,160.23,160.19,160.22,20228.0,2017-10-18 10:46:00
10633,160.2144,160.27,160.19,160.25,26270.0,2017-10-18 10:47:00
10634,160.2501,160.2501,160.19,160.2,25455.0,2017-10-18 10:48:00
10635,160.2,160.23,160.19,160.222,25280.0,2017-10-18 10:49:00
10636,160.23,160.24,160.19,160.21,17553.0,2017-10-18 10:50:00
10637,160.21,160.26,160.21,160.235,14065.0,2017-10-18 10:51:00
10638,160.245,160.25,160.2008,160.23,17400.0,2017-10-18 10:52:00
10639,160.23,160.25,160.204,160.204,13575.0,2017-10-18 10:53:00
10640,160.21,160.23,160.19,160.215,25896.0,2017-10-18 10:54:00
10641,160.22,160.235,160.17,160.22,36242.0,2017-10-18 10:55:00
10642,160.2299,160.24,160.16,160.17,37137.0,2017-10-18 10:56:00
10643,160.17,160.24,160.16,160.2043,40900.0,2017-10-18 10:57:00
10644,160.204,160.22899999999996,160.15,160.1673,32903.0,2017-10-18 10:58:00
10645,160.17,160.19,160.15,160.18,21175.0,2017-10-18 10:59:00
10646,160.18,160.18,160.12,160.12,28685.0,2017-10-18 11:00:00
10647,160.12,160.17,160.11,160.16,33664.0,2017-10-18 11:01:00
10648,160.15,160.16,160.12,160.15,16614.0,2017-10-18 11:02:00
10649,160.15,160.15,160.06,160.06,33804.0,2017-10-18 11:03:00
10650,160.06,160.0953,160.05,160.08,35310.0,2017-10-18 11:04:00
10651,160.085,160.0899,160.055,160.07,11938.0,2017-10-18 11:05:00
10652,160.06,160.12,160.05,160.065,21284.0,2017-10-18 11:06:00
10653,160.07,160.08,160.03,160.04,24836.0,2017-10-18 11:07:00
10654,160.0399,160.04,160.0,160.0,24341.0,2017-10-18 11:08:00
10655,160.0,160.0254,159.95,160.014,67761.0,2017-10-18 11:09:00
10656,160.01,160.03,159.925,159.93,39253.0,2017-10-18 11:10:00
10657,159.94,159.99,159.93,159.98,26859.0,2017-10-18 11:11:00
10658,159.9734,159.99,159.95,159.95,15600.0,2017-10-18 11:12:00
10659,159.9599,160.0,159.9548,160.0,34061.0,2017-10-18 11:13:00
10660,160.0,160.11,160.0,160.09,44446.0,2017-10-18 11:14:00
10661,160.1,160.14,160.1,160.11,24821.0,2017-10-18 11:15:00
10662,160.1044,160.13,160.07,160.09,30613.0,2017-10-18 11:16:00
10663,160.1,160.1,160.04,160.08,15615.0,2017-10-18 11:17:00
10664,160.07,160.08,160.02,160.0437,21365.0,2017-10-18 11:18:00
10665,160.047,160.08,160.03,160.07,13135.0,2017-10-18 11:19:00
10666,160.08,160.16,160.08,160.13,33613.0,2017-10-18 11:20:00
10667,160.13,160.15,160.12,160.14,15197.0,2017-10-18 11:21:00
10668,160.14,160.16,160.12,160.12,13815.0,2017-10-18 11:22:00
10669,160.13,160.13,160.06,160.11,29581.0,2017-10-18 11:23:00
10670,160.1075,160.155,160.1075,160.13,25062.0,2017-10-18 11:24:00
10671,160.12,160.12,160.0,160.0,35335.0,2017-10-18 11:25:00
10672,160.0058,160.055,160.0,160.05,43095.0,2017-10-18 11:26:00
10673,160.05,160.06,160.01,160.03,11070.0,2017-10-18 11:27:00
10674,160.035,160.04,159.986,159.986,53544.0,2017-10-18 11:28:00
10675,159.99,160.0,159.95,159.965,24719.0,2017-10-18 11:29:00
10676,159.961,160.01,159.95,160.0,27863.0,2017-10-18 11:30:00
10677,160.0,160.01,159.965,159.98,21948.0,2017-10-18 11:31:00
10678,159.985,160.0,159.97,159.98,19400.0,2017-10-18 11:32:00
10679,159.98,159.99,159.96,159.9845,20380.0,2017-10-18 11:33:00
10680,159.98,160.03,159.98,160.01,30521.0,2017-10-18 11:34:00
10681,160.0159,160.06,160.01,160.04,17658.0,2017-10-18 11:35:00
10682,160.0432,160.1,160.0432,160.05,32870.0,2017-10-18 11:36:00
10683,160.05,160.05,160.0,160.0,17780.0,2017-10-18 11:37:00
10684,160.01,160.02,159.97,160.01,20815.0,2017-10-18 11:38:00
10685,160.02,160.06,160.02,160.0434,12308.0,2017-10-18 11:39:00
10686,160.0469,160.05,159.99,160.02,18208.0,2017-10-18 11:40:00
10687,160.02,160.02,160.0,160.01,10823.0,2017-10-18 11:41:00
10688,160.0,160.03,160.0,160.015,8816.0,2017-10-18 11:42:00
10689,160.01,160.06,159.99,160.0465,24504.0,2017-10-18 11:43:00
10690,160.04,160.0644,160.04,160.043,22534.0,2017-10-18 11:44:00
10691,160.04,160.08,160.035,160.075,16335.0,2017-10-18 11:45:00
10692,160.075,160.075,160.03,160.032,12303.0,2017-10-18 11:46:00
10693,160.0368,160.04,160.0,160.03,11126.0,2017-10-18 11:47:00
10694,160.0203,160.03,159.98,159.995,16897.0,2017-10-18 11:48:00
10695,160.01,160.01,159.94,159.95,18629.0,2017-10-18 11:49:00
10696,159.9444,159.98,159.93,159.93,11492.0,2017-10-18 11:50:00
10697,159.93,159.95,159.91,159.9142,18715.0,2017-10-18 11:51:00
10698,159.91,159.92,159.905,159.91,24583.0,2017-10-18 11:52:00
10699,159.91,159.91,159.85,159.855,43763.0,2017-10-18 11:53:00
10700,159.855,159.86,159.805,159.8244,40626.0,2017-10-18 11:54:00
10701,159.825,159.86,159.82,159.83,18657.0,2017-10-18 11:55:00
10702,159.835,159.85,159.83,159.8399,22629.0,2017-10-18 11:56:00
10703,159.835,159.87,159.835,159.835,65799.0,2017-10-18 11:57:00
10704,159.84,159.85,159.75,159.79,82069.0,2017-10-18 11:58:00
10705,159.79,159.81,159.76,159.77,40873.0,2017-10-18 11:59:00
10706,159.765,159.8,159.76,159.795,29380.0,2017-10-18 12:00:00
10707,159.79,159.89,159.78,159.877,134718.0,2017-10-18 12:01:00
10708,159.874,159.95,159.87,159.93,38930.0,2017-10-18 12:02:00
10709,159.94,159.94,159.8941,159.9136,25662.0,2017-10-18 12:03:00
10710,159.915,159.92,159.89,159.9075,17896.0,2017-10-18 12:04:00
10711,159.92,159.92,159.89,159.9,12128.0,2017-10-18 12:05:00
10712,159.91,160.01,159.91,159.96,74273.0,2017-10-18 12:06:00
10713,159.955,160.0,159.94,159.989,31370.0,2017-10-18 12:07:00
10714,159.98,159.995,159.96,159.989,12135.0,2017-10-18 12:08:00
10715,159.99,160.01,159.985,160.01,51067.0,2017-10-18 12:09:00
10716,160.005,160.02,160.0,160.0,8714.0,2017-10-18 12:10:00
10717,160.005,160.01,159.98,159.98,13945.0,2017-10-18 12:11:00
10718,159.98,159.9858,159.97,159.975,7035.0,2017-10-18 12:12:00
10719,159.98,159.99,159.97,159.99,9109.0,2017-10-18 12:13:00
10720,159.9858,159.9858,159.92,159.941,21808.0,2017-10-18 12:14:00
10721,159.94,159.96,159.94,159.9539,7257.0,2017-10-18 12:15:00
10722,159.96,160.0,159.9501,159.97,28884.0,2017-10-18 12:16:00
10723,159.97,159.99,159.9636,159.98,16799.0,2017-10-18 12:17:00
10724,159.975,160.005,159.975,159.9962,38402.0,2017-10-18 12:18:00
10725,159.9931,160.005,159.98,159.98,24500.0,2017-10-18 12:19:00
10726,159.985,159.995,159.98,159.99,12018.0,2017-10-18 12:20:00
10727,159.9957,160.01,159.965,160.0,27592.0,2017-10-18 12:21:00
10728,160.0,160.005,159.95,159.96,19640.0,2017-10-18 12:22:00
10729,159.96,159.98,159.94,159.94,13608.0,2017-10-18 12:23:00
10730,159.93,159.9432,159.92,159.94,5973.0,2017-10-18 12:24:00
10731,159.945,159.9942,159.94,159.9942,10199.0,2017-10-18 12:25:00
10732,160.0,160.0073,159.98,159.9966,12993.0,2017-10-18 12:26:00
10733,159.999,159.999,159.97,159.99,5364.0,2017-10-18 12:27:00
10734,159.99,160.01,159.98,160.0,14078.0,2017-10-18 12:28:00
10735,160.0,160.0164,159.97,159.9743,15293.0,2017-10-18 12:29:00
10736,159.9701,160.01,159.97,159.997,10261.0,2017-10-18 12:30:00
10737,160.0,160.02,159.9847,160.0,44156.0,2017-10-18 12:31:00
10738,159.996,160.1,159.9934,160.1,31775.0,2017-10-18 12:32:00
10739,160.10399999999996,160.18,160.1,160.16,40413.0,2017-10-18 12:33:00
10740,160.1539,160.17,160.12,160.1383,22306.0,2017-10-18 12:34:00
10741,160.1342,160.16,160.12,160.1499,26278.0,2017-10-18 12:35:00
10742,160.15,160.15,160.1245,160.15,14970.0,2017-10-18 12:36:00
10743,160.1451,160.17,160.14,160.15,16894.0,2017-10-18 12:37:00
10744,160.15,160.17,160.15,160.16,8956.0,2017-10-18 12:38:00
10745,160.15,160.17,160.135,160.16,29845.0,2017-10-18 12:39:00
10746,160.16,160.17,160.141,160.155,4725.0,2017-10-18 12:40:00
10747,160.1569,160.175,160.1459,160.16,17397.0,2017-10-18 12:41:00
10748,160.161,160.19,160.16,160.17,30601.0,2017-10-18 12:42:00
10749,160.165,160.19,160.16,160.19,22089.0,2017-10-18 12:43:00
10750,160.19,160.2068,160.15,160.18,43936.0,2017-10-18 12:44:00
10751,160.19,160.26,160.17,160.2399,52926.0,2017-10-18 12:45:00
10752,160.24,160.27,160.221,160.265,24548.0,2017-10-18 12:46:00
10753,160.2654,160.3,160.26,160.291,28943.0,2017-10-18 12:47:00
10754,160.2949,160.34,160.2602,160.27,38911.0,2017-10-18 12:48:00
10755,160.2736,160.2736,160.23,160.265,27335.0,2017-10-18 12:49:00
10756,160.2628,160.35,160.2628,160.312,36646.0,2017-10-18 12:50:00
10757,160.33,160.339,160.275,160.28,7615.0,2017-10-18 12:51:00
10758,160.29,160.33,160.29,160.304,9491.0,2017-10-18 12:52:00
10759,160.3031,160.4,160.3031,160.4,47805.0,2017-10-18 12:53:00
10760,160.399,160.4,160.3108,160.35,68530.0,2017-10-18 12:54:00
10761,160.36,160.42,160.36,160.41,24513.0,2017-10-18 12:55:00
10762,160.415,160.48,160.4028,160.47,47323.0,2017-10-18 12:56:00
10763,160.4639,160.48,160.37,160.38,35344.0,2017-10-18 12:57:00
10764,160.39,160.39,160.28,160.2838,18706.0,2017-10-18 12:58:00
10765,160.29,160.3,160.28,160.29,14825.0,2017-10-18 12:59:00
10766,160.2901,160.37,160.29,160.37,14820.0,2017-10-18 13:00:00
10767,160.3644,160.37,160.34,160.34,14192.0,2017-10-18 13:01:00
10768,160.335,160.37,160.3342,160.34,20074.0,2017-10-18 13:02:00
10769,160.35,160.39,160.35,160.36,15429.0,2017-10-18 13:03:00
10770,160.35,160.39,160.35,160.36,14446.0,2017-10-18 13:04:00
10771,160.355,160.3719,160.35,160.35,18470.0,2017-10-18 13:05:00
10772,160.34,160.38,160.33,160.3585,13872.0,2017-10-18 13:06:00
10773,160.36,160.37,160.31,160.31799999999996,22276.0,2017-10-18 13:07:00
10774,160.31,160.32,160.27,160.285,28746.0,2017-10-18 13:08:00
10775,160.28799999999995,160.29,160.275,160.2899,5409.0,2017-10-18 13:09:00
10776,160.29,160.32,160.27,160.27,16714.0,2017-10-18 13:10:00
10777,160.28,160.3264,160.27,160.3264,38063.0,2017-10-18 13:11:00
10778,160.33,160.35,160.32,160.325,20185.0,2017-10-18 13:12:00
10779,160.3208,160.33,160.2901,160.3,20766.0,2017-10-18 13:13:00
10780,160.305,160.31,160.27,160.2799,21756.0,2017-10-18 13:14:00
10781,160.27,160.29,160.2674,160.28,17824.0,2017-10-18 13:15:00
10782,160.2744,160.29,160.27,160.29,7824.0,2017-10-18 13:16:00
10783,160.29,160.31,160.27,160.295,14832.0,2017-10-18 13:17:00
10784,160.3,160.3,160.2,160.2,35404.0,2017-10-18 13:18:00
10785,160.21,160.26,160.2,160.21,20974.0,2017-10-18 13:19:00
10786,160.22,160.23,160.16,160.1638,20527.0,2017-10-18 13:20:00
10787,160.16,160.16,160.08,160.11,28041.0,2017-10-18 13:21:00
10788,160.11,160.11,159.99,160.06,59511.0,2017-10-18 13:22:00
10789,160.06,160.14,160.06,160.095,38553.0,2017-10-18 13:23:00
10790,160.1,160.155,160.1,160.15,18768.0,2017-10-18 13:24:00
10791,160.1497,160.16,160.14,160.14,13579.0,2017-10-18 13:25:00
10792,160.14,160.14,160.12,160.1254,7950.0,2017-10-18 13:26:00
10793,160.13,160.14,160.12,160.136,13424.0,2017-10-18 13:27:00
10794,160.1364,160.14,160.1172,160.1172,5974.0,2017-10-18 13:28:00
10795,160.1299,160.155,160.1188,160.13,15715.0,2017-10-18 13:29:00
10796,160.131,160.16,160.12,160.16,59455.0,2017-10-18 13:30:00
10797,160.16,160.23,160.16,160.21,37101.0,2017-10-18 13:31:00
10798,160.2001,160.25,160.2001,160.23,22446.0,2017-10-18 13:32:00
10799,160.23,160.27,160.225,160.25,17976.0,2017-10-18 13:33:00
10800,160.25,160.26,160.24,160.25,7812.0,2017-10-18 13:34:00
10801,160.2541,160.269,160.2,160.22,16177.0,2017-10-18 13:35:00
10802,160.22,160.23,160.2,160.22,6331.0,2017-10-18 13:36:00
10803,160.2268,160.235,160.21,160.22,7061.0,2017-10-18 13:37:00
10804,160.2234,160.23,160.2061,160.21,4545.0,2017-10-18 13:38:00
10805,160.2033,160.209,160.175,160.18,9504.0,2017-10-18 13:39:00
10806,160.1744,160.22,160.1744,160.2,9254.0,2017-10-18 13:40:00
10807,160.195,160.24,160.19,160.24,8702.0,2017-10-18 13:41:00
10808,160.235,160.26,160.235,160.2564,9776.0,2017-10-18 13:42:00
10809,160.255,160.26,160.22,160.225,15119.0,2017-10-18 13:43:00
10810,160.23,160.2447,160.2234,160.2343,7019.0,2017-10-18 13:44:00
10811,160.24,160.26,160.235,160.25,1912.0,2017-10-18 13:45:00
10812,160.255,160.285,160.23,160.279,20728.0,2017-10-18 13:46:00
10813,160.28,160.355,160.27,160.32,44475.0,2017-10-18 13:47:00
10814,160.325,160.33,160.27,160.31,13384.0,2017-10-18 13:48:00
10815,160.31,160.33,160.275,160.2857,26052.0,2017-10-18 13:49:00
10816,160.29,160.329,160.28,160.30100000000004,17526.0,2017-10-18 13:50:00
10817,160.31,160.31,160.2401,160.241,14469.0,2017-10-18 13:51:00
10818,160.245,160.33,160.2401,160.33,32600.0,2017-10-18 13:52:00
10819,160.335,160.335,160.265,160.265,12833.0,2017-10-18 13:53:00
10820,160.265,160.2899,160.26,160.261,5596.0,2017-10-18 13:54:00
10821,160.27,160.28,160.27,160.2744,35746.0,2017-10-18 13:55:00
10822,160.275,160.2799,160.26,160.2754,6683.0,2017-10-18 13:56:00
10823,160.2715,160.31,160.2701,160.31,14757.0,2017-10-18 13:57:00
10824,160.305,160.31,160.281,160.295,9444.0,2017-10-18 13:58:00
10825,160.29399999999995,160.33,160.29399999999995,160.32,6940.0,2017-10-18 13:59:00
10826,160.325,160.33,160.305,160.32,29650.0,2017-10-18 14:00:00
10827,160.32,160.335,160.3101,160.3101,5620.0,2017-10-18 14:01:00
10828,160.32,160.33,160.31,160.33,5846.0,2017-10-18 14:02:00
10829,160.3266,160.33,160.3193,160.32,9940.0,2017-10-18 14:03:00
10830,160.33,160.36,160.31,160.36,16602.0,2017-10-18 14:04:00
10831,160.35,160.35,160.31,160.3144,10625.0,2017-10-18 14:05:00
10832,160.32,160.35,160.31,160.335,10466.0,2017-10-18 14:06:00
10833,160.325,160.35,160.325,160.345,14567.0,2017-10-18 14:07:00
10834,160.34,160.3458,160.3131,160.3131,5459.0,2017-10-18 14:08:00
